Radniční Havířov-město Moravskoslezský kraj,2+1,56 ,6600,0
Kolmá Havířov-město Moravskoslezský kraj,3+1,70 ,7300,0
Závodní Karviná-město Moravskoslezský kraj,2+1,49 ,5890,0
Pavlouskova Ostrava - Poruba-sever Moravskoslezský kraj,1+1,46 ,7700,0
Sukova Havířov-město Moravskoslezský kraj,2+1,54 ,6270,0
Slovenského národního povstání Havířov - Šumbark Moravskoslezský kraj,2+1,65 ,5990,0
Na Nábřeží Havířov-město Moravskoslezský kraj,1+kk,20 ,3500,0
Tovární Ostrava - Mariánské Hory Moravskoslezský kraj,3+1,66 ,7700,0
Jana Švermy Havířov-město Moravskoslezský kraj,1+1,43 ,7070,0
Klidná Havířov-město Moravskoslezský kraj,2+1,51 ,6350,0
Zelená Ostrava - Mariánské Hory Moravskoslezský kraj,2+1,56 ,8420,0
Alšovo náměstí Ostrava - Poruba Moravskoslezský kraj,1+1,38 ,7790,0
Galvaniho Ružinov - Trnávka Bratislavský kraj,Dvo,upokojový51 ,650€,150€
Slezská Havířov-město Moravskoslezský kraj,3+1,64 ,7980,0
Gustava Klimenta Ostrava - Poruba Moravskoslezský kraj,2+1,72 ,8500,0
17. listopadu Ostrava - Poruba Moravskoslezský kraj,2+1,60 ,8200,0
Čs. legií Moravská Ostrava Moravskoslezský kraj,2+1,45 ,12000,0
Hornická Orlová - Poruba u Orlové Moravskoslezský kraj,2+1,51 ,6300,0
Mírová Havířov-město Moravskoslezský kraj,2+1,53 ,6520,0
Dělnická Havířov - Prostřední Suchá Moravskoslezský kraj,3+1,69 ,6680,0
Kapitána Vajdy Havířov-město Moravskoslezský kraj,2+1,53 ,6700,0
Rudé armády Karviná-město Moravskoslezský kraj,1+1,37 ,6320,0
Einsteinova Karviná-město Moravskoslezský kraj,1+1,33 ,5990,0
Slovenská Karviná-město Moravskoslezský kraj,1+kk,29 ,5450,0
Hlavní třída Havířov-město Moravskoslezský kraj,1+kk,37 ,6050,0
Borošova Praha - Háje,3+kk,62 ,18000,4000
Žežická Ústí nad Labem - Krásné Březno Ústecký kraj,4+1,77 ,12500,2500
Praha - Žižkov,3+kk,80 ,27000,2800
Praha - Hostivař,1+kk,38 ,13500,500
Město Brno Jihomoravský kraj,4+kk,140 ,25000,5000
Omská Praha - Vršovice,1+kk,25 ,14000,2500
Valentova Praha - Chodov,3+1,70 ,18900,5400
Brno - Černá Pole Jihomoravský kraj,2+1,65 ,15000,2500
Jeremenkova Praha - Podolí,3+kk,62 ,16240,4760
Doksy u Máchova jezera Liberecký kraj,2+1,58 ,13000,2000
Schwarzenberská Praha - Jinonice,1+kk,40 ,12900,5100
Praha - Žižkov,3+kk,79 ,25500,4200
Bukolská Praha - Bohnice,1+kk,29 ,12000,3000
Dvořákova Český Těšín Moravskoslezský kraj,3+1,71 ,8600,0
Drahobejlova Praha - Libeň,2+kk,60 ,25900,4500
Brno - Přízřenice Jihomoravský kraj,2+kk,60 ,19000,3000
Zakšínská Praha - Střížkov,2+kk,56 ,18000,1300
Americká Liberec Liberecký kraj,1+kk,28 ,6990,1390
Moravská Ostrava Moravskoslezský kraj,3+kk,75 ,15000,0
Školní Červený Kostelec Královéhradecký kraj,3+1,108 ,10800,4500
Praha - Nové Město,1+kk,32 ,14000,600
Moravanská Praha - Vinoř,2+kk,65 ,17000,4000
Praha - Žižkov,1+kk,22 ,12500,1500
Praha - Holešovice,Ost,atní50 ,15000,3600
Ružinov - Nivy Bratislavský kraj,Dvo,upokojový48 ,550€,300€
Praha - Žižkov,2+kk,47 ,21500,3500
Praha - Vokovice,Garsoniéra,46 ,17500,4000
Praha - Hostivař,1+kk,35 ,14000,3200
Praha - Kamýk,2+kk,65 ,21900,3783
Kosíkova Brno - Líšeň Jihomoravský kraj,1+kk,32 ,10500,3000
Polská Praha - Vinohrady,2+1,86 ,26000,700
Přadlácká Brno - Zábrdovice Jihomoravský kraj,1+kk,26 ,11000,3000
Lipůvka Jihomoravský kraj,2+kk,50 ,12000,4000
Charbulova Brno - Černovice Jihomoravský kraj,2+kk,43 ,13500,2500
třída Václava Klementa Mladá Boleslav Středočeský kraj,2+kk,40 ,13000,3500
Sokolovská Praha - Karlín,1+kk,31 ,18000,3000
Praha - Hostivař,1+kk,28 ,13500,3700
Karlovy Vary - Dvory Karlovarský kraj,2+kk,50 ,11500,5000
Vejprnice Plzeňský kraj,1+1,40 ,7000,5000
Vítkova Praha - Karlín,2+kk,47 ,21000,3000
Brno - Slatina Jihomoravský kraj,1+kk,27 ,12500,2500
Kamarytova České Budějovice 5 Jihočeský kraj,2+1,52 ,13000,5000
Bratří Čapků Znojmo-město Jihomoravský kraj,1+1,45 ,10000,3000
Lindleyova Praha - Dejvice,1+kk,31 ,14900,2900
České Budějovice 5 Jihočeský kraj,2+kk,52 ,14000,5000
Plzeň - Bolevec Plzeňský kraj,2+1,65 ,13500,1500
náměstí Emy Destinové Karlovy Vary - Drahovice Karlovarský kraj,3+kk,93 ,16900,7500
Děčín Ústecký kraj,3+kk,62 ,9000,0
Praha - Dolní Měcholupy,2+kk,55 ,17000,4000
Křižíkova Praha - Karlín,2+kk,50 ,22200,3800
Praha - Libeň,2+1,49 ,15000,2200
Hostivice - Litovice Středočeský kraj,2+kk,56 ,16000,3500
Plzeň - Skvrňany Plzeňský kraj,2+kk,51 ,12800,3500
Lehockého Bratislava - mestská časť Staré Mesto - Oblasť Žilinská Bratislavský kraj,2+1,55 ,400€,160€
Praha - Střížkov,1+kk,27 ,12000,2000
Ve Slatinách Praha - Záběhlice,1+1,42 ,13500,3000
Praha - Smíchov,2+1,54 ,13600,700
Dobrovského Brno - Královo Pole Jihomoravský kraj,2+kk,44 ,14500,3500
Odry Moravskoslezský kraj,2+kk,36 ,9000,4000
Brno - Ponava Jihomoravský kraj,1+kk,34 ,13000,2000
Slezská Ostrava Moravskoslezský kraj,2+1,55 ,11000,1
Písek Jihočeský kraj,2+1,57 ,10000,4500
Litoměřice Ústecký kraj,3+kk,70 ,14000,2930
Praha - Chodov,3+kk,12 ,8500,500
Teplice - Sobědruhy Ústecký kraj,1+1,38 ,6000,500
České Budějovice 3 Jihočeský kraj,2+kk,38 ,13400,2730
Město Brno Jihomoravský kraj,1+1,35 ,11500,2500
Brno - Štýřice Jihomoravský kraj,Garsoniéra,25 ,10000,1500
Luleč Jihomoravský kraj,3+1,100 ,12000,8000
Ostrava - Poruba Moravskoslezský kraj,2+kk,55 ,11500,3500
Praha - Troja,3+1,71 ,17000,4100
17. listopadu Havířov-město Moravskoslezský kraj,2+1,52 ,7150,0
Janáčkova Frýdek-Místek - Místek Moravskoslezský kraj,2+1,55 ,9680,0
Květná Hlučín Moravskoslezský kraj,2+1,48 ,7470,0
Závodní Ostrava - Hrabůvka Moravskoslezský kraj,2+1,54 ,6880,0
Slovenská Karviná-město Moravskoslezský kraj,1+1,36 ,5860,0
nám. T. G. Masaryka Havířov - Šumbark Moravskoslezský kraj,2+1,58 ,5600,0
Praha - Stodůlky,3+kk,70 ,21000,6000
Jarošova Havířov - Šumbark Moravskoslezský kraj,2+1,54 ,5400,0
Porubská Ostrava - Poruba Moravskoslezský kraj,3+kk,59 ,13850,0
Porubská Ostrava - Poruba Moravskoslezský kraj,2+kk,44 ,12900,0
Mladé gardy Havířov-město Moravskoslezský kraj,3+1,65 ,8370,0
Komenského Ostrava - Poruba Moravskoslezský kraj,2+1,64 ,9300,0
náměstí Boženy Němcové Ostrava - Poruba Moravskoslezský kraj,1+1,36 ,8350,0
Alšova Ostrava - Poruba Moravskoslezský kraj,2+1,55 ,9200,0
I. P. Pavlova Frýdek-Místek - Frýdek Moravskoslezský kraj,3+1,73 ,10350,0
Ostrčilova Moravská Ostrava Moravskoslezský kraj,2+1,66 ,12150,0
Rudé armády Karviná-město Moravskoslezský kraj,1+1,37 ,6010,0
Porubská Ostrava - Poruba Moravskoslezský kraj,2+kk,43 ,12900,0
Porubská Ostrava - Poruba Moravskoslezský kraj,3+kk,60 ,14550,0
Porubská Ostrava - Poruba Moravskoslezský kraj,3+kk,71 ,15500,0
Hornická Český Těšín Moravskoslezský kraj,1+kk,27 ,5250,0
Hornická Moravská Ostrava Moravskoslezský kraj,3+1,70 ,9340,0
náměstí Jana Nerudy Ostrava - Poruba Moravskoslezský kraj,2+kk,40 ,7920,0
Školní Havířov - Šumbark Moravskoslezský kraj,2+1,55 ,5790,0
Matěje Kopeckého Ostrava - Poruba Moravskoslezský kraj,1+1,37 ,8270,0
Bludovická Havířov-město Moravskoslezský kraj,2+1,52 ,6570,0
náměstí Vítězslava Nováka Ostrava - Poruba Moravskoslezský kraj,1+1,36 ,7420,0
Alšova Ostrava - Poruba Moravskoslezský kraj,2+1,60 ,8820,0
Opavská Ostrava - Poruba Moravskoslezský kraj,1+kk,27 ,6150,0
Ostrovského Havířov-město Moravskoslezský kraj,3+1,61 ,7320,0
Dělnická Ostrava - Poruba Moravskoslezský kraj,2+kk,39 ,7270,0
Rudé armády Karviná-město Moravskoslezský kraj,2+1,57 ,7750,0
Studentská Karviná-město Moravskoslezský kraj,2+1,53 ,6350,0
V. K. Klicpery Havířov - Šumbark Moravskoslezský kraj,3+1,69 ,7170,0
Havanská Ostrava - Poruba Moravskoslezský kraj,2+kk,61 ,9670,0
U Stromovky Havířov-město Moravskoslezský kraj,1+kk,33 ,6300,0
Nadační Ostrava - Kunčičky Moravskoslezský kraj,2+kk,43 ,7980,0
Jana Švermy Havířov-město Moravskoslezský kraj,1+1,43 ,9790,0
Rossenbergových Havířov-město Moravskoslezský kraj,3+1,76 ,9380,0
Hlavní třída Havířov-město Moravskoslezský kraj,1+kk,18 ,3810,0
Porubská Ostrava - Poruba Moravskoslezský kraj,2+1,48 ,8210,0
Lechowiczova Moravská Ostrava Moravskoslezský kraj,2+1,54 ,9090,0
Dělnická Havířov-město Moravskoslezský kraj,1+1,33 ,6460,0
Dlouhá třída Havířov-město Moravskoslezský kraj,2+1,58 ,7600,0
Nedbalova Havířov-město Moravskoslezský kraj,2+1,54 ,7790,0
Fučíkova Karviná-město Moravskoslezský kraj,2+1,55 ,5080,0
Hlavní třída Ostrava - Poruba Moravskoslezský kraj,3+1,88 ,12100,0
Radniční Havířov-město Moravskoslezský kraj,1+1,38 ,6190,0
Kapitána Nálepky Havířov-město Moravskoslezský kraj,2+1,52 ,6600,0
Prameny Karviná-město Moravskoslezský kraj,1+1,39 ,5400,0
Gustawa Morcinka Karviná-město Moravskoslezský kraj,1+1,27 ,3250,0
Beethovenova Havířov-město Moravskoslezský kraj,2+1,55 ,7020,0
Hlavní třída Ostrava - Poruba Moravskoslezský kraj,1+kk,33 ,7100,0
Janáčkova Havířov-město Moravskoslezský kraj,4+1,88 ,8950,0
Bieblova Moravská Ostrava Moravskoslezský kraj,3+1,82 ,9680,0
Janského Karviná-město Moravskoslezský kraj,2+1,49 ,5470,0
Přívozská Moravská Ostrava Moravskoslezský kraj,2+1,73 ,12860,0
Alšova Ostrava - Poruba Moravskoslezský kraj,2+kk,38 ,7820,0
Sokolská třída Moravská Ostrava Moravskoslezský kraj,3+1,94 ,13320,0
17. listopadu Ostrava - Poruba Moravskoslezský kraj,3+1,89 ,12650,0
Karlovy Vary Karlovarský kraj,2+1,56 ,17000,1
Středová Albrechtice u Českého Těšína Moravskoslezský kraj,2+1,56 ,6050,0
Na Nábřeží Havířov-město Moravskoslezský kraj,3+1,61 ,7900,0
Radvanická Ostrava - Radvanice Moravskoslezský kraj,2+1,48 ,7200,0
Marxova Havířov-město Moravskoslezský kraj,2+1,67 ,8020,0
Alšovo náměstí Ostrava - Poruba Moravskoslezský kraj,1+1,35 ,7620,0
17. listopadu Ostrava - Poruba Moravskoslezský kraj,3+1,75 ,11220,0
Gustava Klimenta Havířov-město Moravskoslezský kraj,2+1,48 ,7900,0
Dukelská Havířov - Šumbark Moravskoslezský kraj,2+1,46 ,5520,0
Marxova Havířov-město Moravskoslezský kraj,2+1,70 ,7700,0
Stavbařů Karviná-město Moravskoslezský kraj,2+1,55 ,5850,0
Alšovo náměstí Ostrava - Poruba Moravskoslezský kraj,2+1,51 ,8750,0
Sadová Havířov-město Moravskoslezský kraj,2+1,53 ,7450,0
Dukelská Havířov - Šumbark Moravskoslezský kraj,2+1,47 ,5450,0
Nerudova Havířov-město Moravskoslezský kraj,2+1,56 ,7540,0
Hybešova Havířov-město Moravskoslezský kraj,2+1,52 ,7550,0
Máchova Havířov-město Moravskoslezský kraj,2+kk,41 ,7310,0
Hlavní třída Ostrava - Poruba Moravskoslezský kraj,1+1,28 ,6670,0
Matěje Kopeckého Ostrava - Poruba Moravskoslezský kraj,2+1,61 ,8960,0
Ostrčilova Moravská Ostrava Moravskoslezský kraj,2+1,61 ,11390,0
Dělnická Ostrava - Poruba Moravskoslezský kraj,2+kk,40 ,7060,0
Nadační Ostrava - Kunčičky Moravskoslezský kraj,2+kk,44 ,8080,0
Komenského Ostrava - Poruba Moravskoslezský kraj,2+1,58 ,8350,0
Čkalovova Ostrava - Poruba Moravskoslezský kraj,2+1,62 ,10100,0
Lumírova Ostrava - Výškovice u Ostravy Moravskoslezský kraj,2+1,56 ,11400,0
Krasnoarmejců Ostrava - Zábřeh nad Odrou Moravskoslezský kraj,1+kk,22 ,5350,0
Hlavní třída Havířov-město Moravskoslezský kraj,3+1,76 ,8920,0
Hlavní třída Havířov-město Moravskoslezský kraj,2+kk,41 ,6660,0
Máchova Havířov-město Moravskoslezský kraj,2+kk,41 ,6600,0
Svornosti Havířov-město Moravskoslezský kraj,2+1,62 ,7400,0
Čs. exilu Ostrava - Poruba Moravskoslezský kraj,2+1,53 ,9470,0
Klimšova Havířov - Šumbark Moravskoslezský kraj,2+kk,36 ,5550,0
Čs. exilu Ostrava - Poruba Moravskoslezský kraj,1+1,35 ,7820,0
Ruská Karviná-město Moravskoslezský kraj,2+1,52 ,6100,0
Ostravská Frýdek-Místek - Místek Moravskoslezský kraj,1+kk,25 ,6100,0
náměstí Václava Vacka Ostrava - Poruba-sever Moravskoslezský kraj,3+1,66 ,11950,0
Budovatelská Ostrava - Poruba Moravskoslezský kraj,2+1,57 ,9950,0
Marie Majerové Frýdek-Místek - Místek Moravskoslezský kraj,2+1,63 ,8300,0
Hlavní třída Havířov-město Moravskoslezský kraj,1+1,36 ,6440,0
Československé armády Havířov-město Moravskoslezský kraj,2+1,66 ,8100,0
Opletalova Havířov - Šumbark Moravskoslezský kraj,1+1,27 ,3900,0
Slovenská Karviná-město Moravskoslezský kraj,1+1,36 ,5990,0
Alšova Ostrava - Poruba Moravskoslezský kraj,2+1,58 ,8800,0
Kořenského Karviná-město Moravskoslezský kraj,2+1,53 ,5570,0
Zelená Ostrava - Mariánské Hory Moravskoslezský kraj,2+1,55 ,8240,0
Smetanova Havířov - Šumbark Moravskoslezský kraj,2+1,55 ,6000,0
Jana Wericha Havířov-město Moravskoslezský kraj,1+kk,19 ,4050,0
Matěje Kopeckého Ostrava - Poruba Moravskoslezský kraj,2+kk,51 ,12050,0
Místní Havířov-město Moravskoslezský kraj,2+1,55 ,7200,0
Hálkova Opava - Kateřinky u Opavy Moravskoslezský kraj,1+1,37 ,6850,0
Bajkalská Ostrava - Poruba-sever Moravskoslezský kraj,3+kk,56 ,10200,0
Cihelní Karviná-město Moravskoslezský kraj,2+1,52 ,6100,0
Masarykova třída Orlová - Horní Lutyně Moravskoslezský kraj,2+kk,45 ,6100,0
Gajdošova Moravská Ostrava Moravskoslezský kraj,2+1,47 ,7280,0
Hlavní třída Ostrava - Poruba Moravskoslezský kraj,2+1,89 ,11070,0
Havanská Ostrava - Poruba Moravskoslezský kraj,2+kk,54 ,8100,0
Alšovo náměstí Ostrava - Poruba Moravskoslezský kraj,2+1,55 ,8800,0
Havanská Ostrava - Poruba Moravskoslezský kraj,2+1,58 ,8050,0
Kolmá Havířov-město Moravskoslezský kraj,3+1,70 ,7960,0
Nerudova Havířov-město Moravskoslezský kraj,2+1,53 ,6450,0
Klimšova Havířov - Šumbark Moravskoslezský kraj,2+1,54 ,5750,0
Sokolovská Karviná-město Moravskoslezský kraj,2+1,50 ,5950,0
Havířská Karviná-město Moravskoslezský kraj,3+1,73 ,6900,0
Gustawa Morcinka Karviná-město Moravskoslezský kraj,1+1,27 ,3220,0
Slovenského národního povstání Havířov - Šumbark Moravskoslezský kraj,3+1,78 ,6500,0
Budečská Moravská Ostrava Moravskoslezský kraj,1+1,46 ,8820,0
Einsteinova Karviná-město Moravskoslezský kraj,2+1,55 ,7840,0
Dlouhá třída Havířov-město Moravskoslezský kraj,2+1,51 ,5900,0
Okružní Orlová - Horní Lutyně Moravskoslezský kraj,1+kk,28 ,4690,0
Slovenská Karviná-město Moravskoslezský kraj,1+kk,30 ,5640,0
Hlavní třída Ostrava - Poruba Moravskoslezský kraj,2+1,75 ,9100,0
Božkova Karviná - Ráj Moravskoslezský kraj,2+1,53 ,6710,0
Opavská Ostrava - Poruba Moravskoslezský kraj,1+1,38 ,7970,0
17. listopadu Ostrava - Poruba Moravskoslezský kraj,2+1,57 ,8470,0
Československé armády Frýdek-Místek - Místek Moravskoslezský kraj,1+kk,23 ,6050,0
Chrudim Pardubický kraj,1+1,36 ,8500,3500
Spojenců Orlová - Poruba u Orlové Moravskoslezský kraj,2+1,50 ,4520,0
Výstavní Ostrava - Mariánské Hory Moravskoslezský kraj,2+1,59 ,7550,0
tř. Osvobození Karviná-město Moravskoslezský kraj,2+1,56 ,6000,0
Bohuslava Martinů Ostrava - Poruba Moravskoslezský kraj,2+1,54 ,8620,0
Hornická Havířov - Prostřední Suchá Moravskoslezský kraj,3+1,63 ,6240,0
Slovenská Karviná-město Moravskoslezský kraj,3+1,73 ,8600,0
Beethovenova Havířov-město Moravskoslezský kraj,2+1,53 ,6650,0
Marie Majerové Havířov-město Moravskoslezský kraj,2+1,53 ,7000,0
Mladé gardy Havířov-město Moravskoslezský kraj,2+1,50 ,7600,0
Cihelní Karviná-město Moravskoslezský kraj,1+kk,32 ,4950,0
Erbenova Havířov-město Moravskoslezský kraj,2+1,53 ,6550,0
Alšova Ostrava - Poruba Moravskoslezský kraj,2+1,60 ,9290,0
Československé armády Frýdek-Místek - Místek Moravskoslezský kraj,3+1,67 ,9990,0
Klimšova Havířov - Šumbark Moravskoslezský kraj,1+kk,28 ,4430,0
Tatranská Karviná-město Moravskoslezský kraj,2+1,54 ,5680,0
Gorkého Havířov-město Moravskoslezský kraj,2+1,59 ,7070,0
Hlavní třída Ostrava - Poruba Moravskoslezský kraj,3+1,75 ,10440,0
Jožky Jabůrkové Havířov-město Moravskoslezský kraj,2+1,48 ,6250,0
Havlíčkovo náměstí Ostrava - Poruba Moravskoslezský kraj,2+kk,64 ,13700,0
Dr. Glazera Horní Suchá Moravskoslezský kraj,1+kk,37 ,5170,0
Matuškova Havířov-město Moravskoslezský kraj,1+1,35 ,5970,0
tř. Osvobození Karviná-město Moravskoslezský kraj,2+1,52 ,6250,0
Okružní Orlová - Horní Lutyně Moravskoslezský kraj,1+kk,27 ,4590,0
Masarykova třída Orlová - Horní Lutyně Moravskoslezský kraj,2+1,56 ,6720,0
Sokolská třída Moravská Ostrava Moravskoslezský kraj,2+1,52 ,9150,0
nábřeží Svazu protifašistických bojovníků Ostrava - Poruba Moravskoslezský kraj,2+1,58 ,9290,0
Hlavní Albrechtice u Českého Těšína Moravskoslezský kraj,2+1,55 ,6400,0
Dr. Antonína Vaculíka Frýdek-Místek - Místek Moravskoslezský kraj,3+1,79 ,11600,0
Havanská Ostrava - Poruba Moravskoslezský kraj,2+1,54 ,8450,0
Hlavní třída Havířov-město Moravskoslezský kraj,1+kk,37 ,5900,0
Severní Hlučín Moravskoslezský kraj,1+1,27 ,4650,0
Štěpničkova Ostrava - Michálkovice Moravskoslezský kraj,2+kk,48 ,8190,0
Pavlovova Ostrava - Zábřeh nad Odrou Moravskoslezský kraj,1+1,26 ,6000,0
Sokolská třída Moravská Ostrava Moravskoslezský kraj,3+1,75 ,12190,0
Makarenkova Havířov-město Moravskoslezský kraj,2+1,59 ,7500,0
Jarošova Havířov - Šumbark Moravskoslezský kraj,2+1,49 ,5250,0
Žofinská Orlová - Poruba u Orlové Moravskoslezský kraj,2+1,50 ,5220,0
17. listopadu Ostrava - Poruba Moravskoslezský kraj,2+1,63 ,8910,0
Komenského Ostrava - Poruba Moravskoslezský kraj,2+1,60 ,8640,0
Výstavní Ostrava - Mariánské Hory Moravskoslezský kraj,3+1,74 ,8100,0
Pokrok Karviná - Ráj Moravskoslezský kraj,2+1,51 ,7870,0
Klimšova Havířov - Šumbark Moravskoslezský kraj,3+1,69 ,6300,0
Havlíčkovo náměstí Ostrava - Poruba Moravskoslezský kraj,1+1,41 ,7250,0
Severní Hlučín Moravskoslezský kraj,1+1,28 ,4650,0
Hlavní třída Havířov-město Moravskoslezský kraj,2+1,54 ,6900,0
Havlíčkovo náměstí Ostrava - Poruba Moravskoslezský kraj,1+kk,38 ,6970,0
U Stromovky Havířov-město Moravskoslezský kraj,1+kk,18 ,4000,0
Československé armády Frýdek-Místek - Místek Moravskoslezský kraj,1+1,36 ,7860,0
Československé armády Frýdek-Místek - Místek Moravskoslezský kraj,3+1,69 ,9000,0
Ostravská Frýdek-Místek - Místek Moravskoslezský kraj,1+kk,31 ,7090,0
Kosmonautů Karviná - Ráj Moravskoslezský kraj,2+1,48 ,6420,0
Dukelská Orlová - Poruba u Orlové Moravskoslezský kraj,2+1,49 ,4770,0
Masarykova třída Orlová - Horní Lutyně Moravskoslezský kraj,1+kk,26 ,4420,0
Dr. Glazera Horní Suchá Moravskoslezský kraj,3+1,74 ,7790,0
tř. Osvobození Karviná-město Moravskoslezský kraj,2+1,55 ,6020,0
Božkova Karviná - Ráj Moravskoslezský kraj,2+1,45 ,6300,0
Jana Nerudy Hlučín Moravskoslezský kraj,2+1,62 ,7730,0
Jarní Hlučín Moravskoslezský kraj,2+1,49 ,7400,0
Hlavní třída Havířov-město Moravskoslezský kraj,1+kk,32 ,5190,0
Dělnická Havířov-město Moravskoslezský kraj,2+1,55 ,6700,0
Hlavní třída Havířov-město Moravskoslezský kraj,3+1,66 ,8100,0
Hlavní třída Ostrava - Poruba Moravskoslezský kraj,1+1,46 ,8300,0
Opavská Ostrava - Poruba Moravskoslezský kraj,3+1,74 ,10270,0
Klidná Havířov-město Moravskoslezský kraj,2+1,50 ,6720,0
Klidná Havířov-město Moravskoslezský kraj,2+1,50 ,6720,0
Nadační Ostrava - Kunčičky Moravskoslezský kraj,2+kk,46 ,8030,0
Dr. Malého Moravská Ostrava Moravskoslezský kraj,2+1,58 ,7250,0
náměstí Vítězslava Nováka Ostrava - Poruba Moravskoslezský kraj,3+1,77 ,9940,0
Národní třída Havířov-město Moravskoslezský kraj,2+1,54 ,7050,0
Dlouhá třída Havířov - Bludovice Moravskoslezský kraj,2+1,54 ,6850,0
Dlouhá třída Havířov - Bludovice Moravskoslezský kraj,3+1,69 ,8350,0
1. máje Havířov-město Moravskoslezský kraj,3+1,60 ,7350,0
17. listopadu Ostrava - Poruba Moravskoslezský kraj,3+1,77 ,10070,0
Havanská Ostrava - Poruba Moravskoslezský kraj,2+1,54 ,8450,0
Okružní Orlová - Horní Lutyně Moravskoslezský kraj,1+kk,28 ,4390,0
Pavlouskova Ostrava - Poruba-sever Moravskoslezský kraj,3+1,67 ,11020,0
17. listopadu Ostrava - Poruba Moravskoslezský kraj,2+1,60 ,8350,0
Slezská Havířov-město Moravskoslezský kraj,1+1,43 ,6550,0
Gorkého Havířov-město Moravskoslezský kraj,1+kk,29 ,5500,0
Československé armády Havířov-město Moravskoslezský kraj,1+1,35 ,6150,0
Obránců míru Havířov - Šumbark Moravskoslezský kraj,2+1,56 ,5450,0
Mánesova Havířov-město Moravskoslezský kraj,3+1,65 ,7400,0
Hlavní třída Havířov-město Moravskoslezský kraj,1+1,37 ,6150,0
Marušky Kudeříkové Havířov-město Moravskoslezský kraj,1+kk,21 ,4400,0
Dvořákova Havířov-město Moravskoslezský kraj,2+1,60 ,6850,0
Skautská Ostrava - Poruba Moravskoslezský kraj,2+1,48 ,7820,0
Slezská Český Těšín Moravskoslezský kraj,2+1,56 ,8300,0
V Parku Havířov-město Moravskoslezský kraj,2+1,56 ,6350,0
Budovatelská Ostrava - Poruba Moravskoslezský kraj,1+1,39 ,7520,0
Božkova Karviná - Ráj Moravskoslezský kraj,2+1,45 ,6300,0
Klimšova Havířov - Šumbark Moravskoslezský kraj,4+1,82 ,7050,0
Slaný Středočeský kraj,3+kk,88 ,14800,4000
Matěje Kopeckého Ostrava - Poruba Moravskoslezský kraj,2+1,55 ,9070,0
Kosmonautů Karviná - Ráj Moravskoslezský kraj,1+1,34 ,5370,0
U Stromovky Havířov-město Moravskoslezský kraj,2+1,53 ,6600,0
Jilemnického náměstí Ostrava - Poruba Moravskoslezský kraj,1+kk,22 ,5540,0
Slezská Havířov-město Moravskoslezský kraj,2+1,48 ,6600,0
Pavlovova Havířov-město Moravskoslezský kraj,2+1,56 ,6800,0
Stavbařská Havířov-město Moravskoslezský kraj,1+kk,30 ,5250,0
17. listopadu Ostrava - Poruba Moravskoslezský kraj,1+1,40 ,7200,0
Moskevská Havířov-město Moravskoslezský kraj,1+kk,20 ,4230,0
Dr. Glazera Horní Suchá Moravskoslezský kraj,2+kk,37 ,5170,0
Karla Čapka Havířov-město Moravskoslezský kraj,2+1,51 ,6500,0
Astrová Ružinov - Trávniky Bratislavský kraj,2+1,55 ,600€,0
Olomouc - Nová Ulice Olomoucký kraj,1+1,35 ,8500,2500
Ve žlíbku Praha - Horní Počernice,1+kk,40 ,11000,2000
Ve žlíbku Praha - Horní Počernice,3+1,82 ,17000,5400
Praha - Vinohrady,2+1,110 ,26500,3500
Praha - Smíchov,1+kk,30 ,15000,3250
Praha - Horní Měcholupy,1+kk,27 ,11000,4000
Na Vyhlídce Vyškov Jihomoravský kraj,2+1,61 ,11900,5000
Rakovnická Praha - Ruzyně,3+kk,75 ,20000,4000
Volyně Jihočeský kraj,2+1,63 ,8500,3700
Kamelova Praha - Záběhlice,Garsoniéra,30 ,12000,4000
Praha - Žižkov,2+kk,45 ,14500,5000
Praha - Ďáblice,1+kk,40 ,15900,2800
Teplice Ústecký kraj,3+1,127 ,15500,0
Pernerova Praha - Karlín,4+kk,25 ,12500,2500
Praha - Střížkov,2+kk,51 ,16000,4000
Slaný Středočeský kraj,1+kk,36 ,10000,4500
K Rovinám Praha - Jinonice,2+kk,46 ,17900,0
Okružní Stráž pod Ralskem Liberecký kraj,1+1,38 ,6990,1000
Bílovice nad Svitavou Jihomoravský kraj,1+1,43 ,13100,3700
Edvarda Beneše Příbram - Březové Hory Středočeský kraj,3+1,80 ,10990,4339
Praha - Holešovice,2+kk,55 ,21000,3700
Loosova Brno - Lesná Jihomoravský kraj,3+1,72 ,21000,4000
Praha - Dolní Měcholupy,1+kk,32 ,13500,3900
Kutná Hora Středočeský kraj,1+1,55 ,8000,3000
Lázeňská Slaný Středočeský kraj,1+kk,22 ,6100,3000
Olomoucká Opava-Předměstí Moravskoslezský kraj,2+1,52 ,9030,0
Nádražní Moravská Ostrava Moravskoslezský kraj,2+1,49 ,7630,0
Lipí Praha - Horní Počernice,3+1,75 ,14999,5000
Okružní Orlová - Horní Lutyně Moravskoslezský kraj,3+1,73 ,8500,0
Studentská Karviná-město Moravskoslezský kraj,1+1,34 ,5200,0
Šenovská Havířov - Šumbark Moravskoslezský kraj,2+1,53 ,5600,0
Dr. Glazera Horní Suchá Moravskoslezský kraj,2+kk,37 ,5680,0
Porubská Ostrava - Poruba Moravskoslezský kraj,2+kk,45 ,13150,0
Porubská Ostrava - Poruba Moravskoslezský kraj,3+kk,46 ,13350,0
